name,id_production_companies,id_movies
Ministero per i Beni e le Attività Culturali (MiBAC),29223.0,56798
Paramount Pictures,4.0,20853
Autonomous,2326.0,16608
UK Film Council,2452.0,16608
Surefire Film Productions,3205.0,16608
Pictures in Paradise,3207.0,16608
Pacific Film and Television Commission,4024.0,16608
Film Consortium,20455.0,16608
National Lottery through UK Film Council,20456.0,16608
Hodcarrier Films,68807.0,24408
Revolution Studios,497.0,791
Debra Hill Productions,498.0,791
HBO/Cinemax Documentary,11489.0,33241
Epsilon Motion Pictures,1171.0,2610
Hyde Park Films,1172.0,2610
Shopgirl,1173.0,2610
Touchstone Pictures,9195.0,2610
Kids in America LLC,3940.0,21246
Serendipity Point Films,805.0,9729
Motion Picture Corporation of America (MPCA),11061.0,15276
International West Pictures (IWP),11062.0,15276
Original Voices Inc.,12475.0,15276
Talent Network Media GmbH,51997.0,15276
Coproducción Alemania-USA,51998.0,15276
Lookalike Productions LLC,54949.0,191599
Regency Enterprises,508.0,8066
Epsilon Motion Pictures,1171.0,8066
New Regency Pictures,10104.0,8066
Amblin Entertainment,56.0,1656
Columbia Pictures Corporation,441.0,1656
Open Doors Films,76305.0,182097
Paramount Pictures,4.0,6963
Escape Artists,1423.0,6963
Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,11930.0,6963
Lions Gate Films,35.0,215
Got Films,1053.0,215
Twisted Pictures,2061.0,215
Evolution Entertainment,23019.0,215
Saw 2 Productions,64651.0,215
Universal Pictures,33.0,2313
Team Todd,598.0,2313
Prime Film Productions LLC,1046.0,2313
Younger Than You,1047.0,2313
Toho Company,882.0,45967
Twentieth Century Fox Film Corporation,306.0,37124
Paramount Pictures,4.0,31718
Det Danske Filminstitut,118.0,226594
Sveriges Television (SVT),3221.0,226594
Rafran Cinematografica,218.0,10915
AMLF,1869.0,10915
Rialto Film Preben-Philipsen,3602.0,10915
Euro International Film (EIA),8930.0,5335
Aetos Produzioni Cinematografiche,45347.0,5335
Porchlight Films,6237.0,9993
Australian Film Finance Corporation (AFFC),8724.0,9993
Mullis Capital Independent,94304.0,9993
Rogue Pictures,134.0,8274
Stanley Kramer Productions,893.0,25918
Screen Plays,37668.0,25918
Les Films ABC,9384.0,29111
Les Films Alain Sarde,635.0,20128
StudioCanal,694.0,20128
Rasta Film,3722.0,20128
Rasta Films,3723.0,20128
Metro-Goldwyn-Mayer (MGM),8411.0,26845
Metro-Goldwyn-Mayer (MGM),8411.0,18994
Arwin Productions,1823.0,12617
Universal International Pictures (UI),10330.0,12617
Gaumont,9.0,10799
TF1 Films Production,3823.0,10799
Canal+,5358.0,10799
Kairos,19940.0,10799
Kadokawa Eiga K.K.,6768.0,42000
Titanus,641.0,36102
Société Générale de Cinématographie (S.G.C.),8894.0,36102
Nimbus Film Productions,11672.0,14897
Zentropa Entertainments,76.0,1951
Danmarks Radio (DR),119.0,1951
Arte,201.0,1951
Memfis Film,321.0,1951
Isabella Films BV,814.0,1951
Degeto Film,986.0,1951
Ognon Pictures,1711.0,1951
Sveriges Television (SVT),3221.0,1951
Canal+,5358.0,1951
Yleisradio (YLE),5975.0,1951
Arte France Cinéma,6916.0,1951
Westdeutscher Rundfunk (WDR),7025.0,1951
Alan Young Pictures,11499.0,1951
Nederlandse Programma Stichting (NPS),12023.0,1951
Canal+ Television AB,12927.0,1951
Film i Väst,17513.0,1951
Invicta Capital,23207.0,1951
Edith Film Oy,25491.0,1951
Pain Unlimited GmbH Filmproduktion,30268.0,1951
Sigma Films,53874.0,1951
Manderlay,55428.0,1951
Twentieth Century Fox Film Corporation,306.0,68013
Enchantment Films Inc.,4197.0,23196
Ixtlan,4198.0,23196
Monument Pictures,4199.0,23196
Twentieth Century Fox Film Corporation,306.0,25763
Les Films du Carrosse,53.0,259
Cine Pantera,5433.0,34207
Lul%C3%BA,5434.0,34207
Titan Talent & Entertainment,5435.0,34207
Bac Films,208.0,32117
Canal+,5358.0,32117
Sacher Film,9364.0,32117
RAI - Radiotelevisione Italiana,46391.0,32117
Comenius-Film GmbH,52458.0,19354
Lewis Motion Picture Enterprisee,17071.0,28170
Destination Films,769.0,10851
Isle of Man Film,2268.0,10851
Revolver Pictures Co.,2899.0,10851
Toff Guy Films,2900.0,10851
Canal+,5358.0,10851
EuropaCorp,6896.0,10851
Dragon Pictures,2997.0,16231
GAGA,3656.0,16231
Takeuchi Entertainment,74487.0,16231
Furst Films,3135.0,81220
Universal Pictures,33.0,25
Neal Street Productions,1522.0,25
Red Wagon Entertainment,14440.0,25
Motion Picture KAPPA Produktionsgesellschaft,19934.0,25
Canadian Film Centre (CFC),14185.0,105299
Step-Films Inc.,64572.0,105299
"Feature Film Project, The",64574.0,105299
Walt Disney Pictures,2.0,9982
Walt Disney Feature Animation,10217.0,9982
United Artists,60.0,13994
EM Media,1917.0,12877
Big Arty Productions,3519.0,12877
Film4,9349.0,12877
Warp Films,12180.0,12877
Senator Film Produktion,191.0,11661
Media Pro Pictures,3244.0,11661
TF1 Films Production,3823.0,11661
Nord-Ouest Productions,4176.0,11661
The Bureau,10441.0,11661
Artémis Productions,11773.0,11661
Les Productions de la Guéville,17873.0,11661
Fénix Cooperativa Cinematográfica,1354.0,5620
Corona Filmproduktion,1795.0,5620
Filmar Compagnia Cinematografica,12719.0,5620
Towers of London,12732.0,5620
Hammer Film Productions,1314.0,23220
Hotspur Film Productions Ltd.,4202.0,23220
Metro-Goldwyn-Mayer (MGM),8411.0,43440
Amicus Productions,4630.0,39261
Planet Film Productions,13718.0,54801
Hammer Film Productions,1314.0,28667
Metro-Goldwyn-Mayer (MGM),8411.0,38761
A.C. Lyles Productions,15185.0,38761
Svenska Filminstitutet,2302.0,7974
Villealfa Filmproduction Oy,2303.0,7974
Finnkino Oy,2304.0,7974
Esselte Video,2305.0,7974
Villealfa Filmproduction Oy,2303.0,60409
Asya Film,7259.0,60409
Marianna Films,42263.0,60409
Paramount Pictures,4.0,10060
MTV Films,746.0,10060
Cent Productions Inc.,54336.0,10060
Cinerenta Medienbeteiligungs KG,995.0,10033
Cinezeta,5496.0,10033
BenderSpink,6363.0,10033
Inferno Distribution,11278.0,10033
Infinity Media,54280.0,10033
Just Friends Productions,94719.0,10033
Section Eight,129.0,231
Warner Bros.,6194.0,231
Participant Media,6735.0,231
FilmWorks,7786.0,231
4M,20665.0,231
MID Foundation,20666.0,231
Villealfa Filmproduction Oy,2303.0,59388
Sveriges Television (SVT),3221.0,41764
Miramax Films,14.0,8999
Di Bonaventura Pictures,435.0,8999
Patalex V Productions Limited,23635.0,8999
Filmstiftung NRW,985.0,8555
Dan Films,1854.0,8555
UK Film Council,2452.0,8555
Zero Film GmbH,2511.0,8555
Universal Pictures,33.0,4348
StudioCanal,694.0,4348
Scion Films,7419.0,4348
Focus Features,10146.0,4348
Working Title Films,10163.0,4348
Lunacy Unlimited Productions,73335.0,47540
Blue & Grey Film Ventures,73336.0,47540
VIP 3 Medienfonds,827.0,10064
Brightlight Pictures,1063.0,10064
Ascendant Pictures,1204.0,10064
Rising Star,1208.0,10064
Nu Image Entertainment GmbH,4741.0,10064
Millennium Films,10254.0,10064
Emmett Furla Oasis Films (EFO Films),73685.0,10064
Lions Gate Films,35.0,125300
Gun for Hire Films,15042.0,125300
Australian Film Finance Corporation,1380.0,9885
South Australian Film Corporation,2806.0,9885
403 Productions,6016.0,9885
True Crime Channel,6017.0,9885
Celador Films,3573.0,9392
Pathé,7981.0,9392
Northmen Productions,45785.0,9392
Svensk Filmindustri (SF),6181.0,47473
Twentieth Century Fox Film Corporation,306.0,14837
Patalex IV Productions Limited,462.0,674
Warner Bros.,6194.0,674
Heyday Films,7364.0,674
Nina Saxon Film Design,1693.0,24625
Home Box Office (HBO),3268.0,24625
Tree Line Films,84.0,69
Konrad Pictures,85.0,69
Catfish Productions,86.0,69
Fox 2000 Pictures,711.0,69
Mars Media Beteiligungs,6402.0,69
Columbia Pictures,5.0,1833
1492 Pictures,436.0,1833
Revolution Studios,497.0,1833
Shochiku Company,4641.0,44163
Doria,12238.0,46591
Columbia Pictures Corporation,441.0,6795
Teitler Film,2550.0,6795
Michael De Luca Productions,11370.0,6795
Radar Pictures,14718.0,6795
Téléfilm Canada,806.0,11421
Government of Canada - Canadian Film or Video Production Tax Credit Program,93382.0,11421
Québec Crédit d'Impôt Cinéma et Télévison,93383.0,11421
Plum Pictures,2224.0,7301
Metro-Goldwyn-Mayer (MGM),8411.0,108843
Black Gold Films (II),21280.0,16156
Bona Fide Productions,2570.0,9005
Focus Features,10146.0,9005
Paramount Pictures,4.0,13499
Columbia Pictures Corporation,441.0,13499
Nickelodeon Movies,2348.0,13499
O.N.C. Entertainment,3396.0,13499
Robert Simonds Productions,3929.0,13499
Sony Pictures Entertainment (SPE),7431.0,13499
Metro-Goldwyn-Mayer (MGM),8411.0,13499
Time Productions,75616.0,13499
First Choice Films,2267.0,7548
Isle of Man Film,2268.0,7548
Richmond Productions,2164.0,7010
Batjac Productions,2532.0,6529
Wayne-Fellows Productions,3381.0,6529
Warner Bros.,6194.0,6529
Seda Spettacoli,3570.0,20345
Central Cinema Company Film (CCC),18908.0,20345
Glazier,40349.0,20345
Beyond Films,2081.0,15184
Nikkatsu,955.0,86666
Hammer Film Productions,1314.0,3124
TF1 Films Productions,356.0,44710
Téléma Productions,885.0,44710
TPS Star,6586.0,44710
Twentieth Century Fox Film Corporation,306.0,2153
EMI Films,8263.0,2153
Radnitz/Mattel Productions,16979.0,42489
DreamWorks,7.0,116
Producciones Barbachano Ponce,73800.0,35124
Metro-Goldwyn-Mayer (MGM),8411.0,43176
Eve Productions,24108.0,5741
EMI Films Ltd.,538.0,20416
Casablanca Filmworks,15058.0,20416
Holedigger Films,2757.0,41189
Twopoundbad,63565.0,41189
Rebel Park Pictures,63566.0,41189
Metro-Goldwyn-Mayer (MGM),8411.0,84090
Metro-Goldwyn-Mayer (MGM),8411.0,253250
Lama Films,15.0,67
Augustus Film,89.0,67
Lama Productions,91.0,67
Lumer Films,93.0,67
Hazazah Film,95.0,67
Filmstiftung Nordrhein-Westfalen,315.0,67
Razor Film Produktion GmbH,703.0,67
Eurimages,850.0,67
Nederlands Fonds voor de Film,4508.0,67
Arte France Cinéma,6916.0,67
Medienboard Berlin-Brandenburg,7307.0,67
Walt Disney,5888.0,411
Walden Media,10221.0,411
WingNut Films,11.0,254
Universal Pictures,33.0,254
Big Primate Pictures,68.0,254
MFPV Film,69.0,254
DreamWorks SKG,27.0,1904
Spyglass Entertainment,158.0,1904
Columbia Pictures Corporation,441.0,1904
Red Wagon Productions,780.0,1904
Fox 2000 Pictures,711.0,9043
Twentieth Century Fox Film Corporation,306.0,21454
Metro-Goldwyn-Mayer (MGM),8411.0,42687
Toho Company,882.0,27031
Mifune Productions Co. Ltd.,75232.0,27031
Fennada-Film,12986.0,55396
Mehboob Productions,600.0,917
"Zespól Filmowy ""Kadr""",1829.0,43322
Mosfilm,5120.0,43118
TsOKS,26497.0,43118
First Floor Features,938.0,19058
Pioneer Films,43944.0,36826
Companhia Cinematográfica Serrador,8496.0,42234
Coline,8497.0,42234
Carnaval Unifilm,8498.0,42234
Miramax Films,14.0,9515
Hibiscus Films,18722.0,16151
Brave New Films,4971.0,29595
Andrew Stevens Entertainment,2100.0,9721
Producers Sales Organization (PSO),11670.0,20858
Warner Bros.,6194.0,35896
Columbia Pictures Corporation,441.0,80316
"Mirisch Corporation, The",13219.0,92272
Sanford,95146.0,84847
Warner Bros.,6194.0,43812
Office Kitano,567.0,23606
Toho Company,882.0,23606
Totsu,78667.0,23606
Boogui Cinema,1215.0,2777
Saerom Entertainment,6850.0,25651
Shin Seung-soo Productions,6851.0,25651
Tube Entertainment,2931.0,25650
The Rank Organisation,364.0,8290
Les Films Corona,1398.0,8290
Warner Bros.,6194.0,17382
The Javelina Film Company,2322.0,8053
EuropaCorp,6896.0,8053
Twentieth Century Fox Film Corporation,306.0,20003
Loew's,1460.0,43350
Metro-Goldwyn-Mayer (MGM),8411.0,43350
Sandrews,1728.0,11466
Svenska Filminstitutet (SFI),7446.0,11466
Film i Väst,17513.0,11466
Göta Film,19000.0,11466
MTV Produktion,21830.0,11466
Sonet Film AB,7937.0,21040
Film Väst,74636.0,21040
Aura Films,2792.0,13653
Naya Films SA,2793.0,13653
Productores Asociados SA,2794.0,13653
Columbia Pictures Corporation,441.0,36775
Meadway-Claude Productions Company,13993.0,36775
Sancrosiap,1672.0,56373
Corona Filmproduktion,1795.0,56373
Divina-Film,2013.0,56373
DreamWorks SKG,27.0,612
Universal Pictures,33.0,612
Amblin Entertainment,56.0,612
Peninsula Films,682.0,612
Alliance Atlantis Communications,803.0,612
"Kennedy/Marshall Company, The",7383.0,612
Barry Mendel Productions,17032.0,612
Sony Pictures,34.0,9899
Gaumont Columbia Tristar Films,145.0,9899
IFC Films,307.0,546
The Weinstein Company,308.0,546
Village Roadshow Pictures,79.0,2800
Section Eight,129.0,2800
Spring Creek Productions,705.0,2800
Warner Bros.,6194.0,2800
Twentieth Century Fox Film Corporation,306.0,9641
21 Laps Entertainment,2575.0,9641
Dozen Canada Productions,87840.0,9641
Imagine Entertainment,23.0,7552
Columbia Pictures Corporation,441.0,7552
JC 23 Entertainment,76714.0,7552
Fox Searchlight Pictures,43.0,9927
The Mark Gordon Company,1557.0,9681
Touchstone Pictures,9195.0,9681
Power,44517.0,9681
Gondola Pictures,75016.0,9681
Sony Pictures Classics,58.0,18840
Shanghai Film Group,3407.0,18840
Merchant Ivory Productions,20740.0,18840
Big Screen Entertainment Group,3545.0,18189
Palisades Pictures,3950.0,18189
DEJ Productions,25433.0,18189
Double Down Entertainment,84422.0,18189
Elías Querejeta Producciones Cinematográficas S.L.,12009.0,4495
"Zespół Filmowy ""X""",3514.0,18614
Icon Productions,152.0,10597
Tiger Aspect Productions,686.0,10597
Fragile Films,2651.0,10597
Filmové Studio Barrandov,1931.0,88953
Pixar Animation Studios,3.0,13925
Summit Entertainment,491.0,9687
Red Chillies Entertainment,2343.0,33081
WGBH,3449.0,20546
Carlton Television,5171.0,20546
Shôchiku Eiga,5070.0,20530
Trimark Pictures,4063.0,9568
Image Organization,21084.0,9568
Metro-Goldwyn-Mayer (MGM),8411.0,43899
Metro-Goldwyn-Mayer (MGM),8411.0,66192
High Bar Productions,34593.0,66192
New Line Cinema,12.0,11400
First Foot Films,22110.0,11400
Sunflower Productions,22253.0,11400
Sarah Green Film,22254.0,11400
The Virginia Company LLC,22255.0,11400
CoMix Wave,3756.0,37910
Warner Bros.,6194.0,13669
RKO Radio Pictures,6.0,60566
Ealing Studios,2650.0,30095
Ealing Studios,2650.0,16665
General Film Distributors,5586.0,16665
Ealing Studios,2650.0,63395
Warner Bros.,6194.0,43355
George Pal Productions,4864.0,14241
Toho Company,882.0,79406
Mifune Productions Co. Ltd.,75232.0,79406
Columbia Pictures,5.0,92285
Canadian Film Development Corporation (CFDC),4952.0,92285
La Deantir,93145.0,42269
Universum Film (UFA),12372.0,55544
CJ Capital Investment,946.0,4550
Korea Capital Investment,1687.0,4550
Moho Films,1688.0,4550
TSJ Entertainment,1689.0,4550
Samsung Venture Capital,1690.0,4550
Ilshin Capital Investments,1691.0,4550
Centurion Investment,1692.0,4550
Agencja Produkcji Filmowej,266.0,36380
Canal+ Polska,6476.0,36380
Best Film,72110.0,36380
Splendid Pictures,368.0,30669
Davis Entertainment Filmworks,37844.0,30669
Loew's,1460.0,78315
Metro-Goldwyn-Mayer (MGM),8411.0,78315
British Broadcasting Corporation (BBC),3324.0,44345
A.C.E.,11375.0,44345
NHK Enterprises,11376.0,44345
TCEP Inc.,11377.0,44345
The Rank Organisation,364.0,46041
Ivan Foxwell Productions,20826.0,46041
Ortus Films,13877.0,21735
Distant Horizons,1066.0,6934
HBO Films,7429.0,6934
Dv8,75879.0,6934
Exciting Films,75880.0,6934
Metro-Goldwyn-Mayer (MGM),8411.0,174865
Incessant Barking Productions Inc.,5407.0,34081
Canal Plus,104.0,10045
TF1 Films Production,3823.0,10045
EuropaCorp,6896.0,10045
Boll KG,15127.0,168705
International Production Company,1507.0,1690
Raw Nerve,1631.0,1690
Lionsgate,1632.0,1690
Next Entertainment,1633.0,1690
Screen Gems,3287.0,1690
Hostel LLC,17793.0,1690
Twentieth Century Fox Film Corporation,306.0,9900
Happy Madison Productions,2608.0,9900
Twentieth Century Fox Film Corporation,306.0,9044
Epsilon Motion Pictures,1171.0,9044
Franchise Pictures,1403.0,9044
Scott Free Productions,1645.0,9044
World 2000 Entertainment,7692.0,9044
Stillking Films,11345.0,9044
ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),19951.0,9044
QI Quality International GmbH & Co. KG,19952.0,9044
Walt Disney Pictures,2.0,9918
Paramount Pictures,4.0,17379
The Weinstein Company,308.0,10982
Kanbar Entertainment,7580.0,10982
Blue Yonder Films,49126.0,10982
Lakeshore Entertainment,126.0,834
Screen Gems,3287.0,834
Thinkfilm,446.0,25890
Kintop Pictures,1490.0,25890
Shangri-La Entertainment,2265.0,25890
Seventh Picture Productions LLC,34842.0,25890
Saban Entertainment,2106.0,39345
20th Century Fox Home Entertainment,3635.0,39345
The Harvey Entertainment Company,11098.0,39345
The Rank Organisation,364.0,44940
Dovzhenko Film Studios,4581.0,26782
Universal TV,537.0,37865
Niki Marvin Productions,35920.0,37865
Twins Japan,5072.0,27742
Kansai Telecasting Corporation,7549.0,27742
Metro-Goldwyn-Mayer (MGM),8411.0,72856
Tekli British Productions,1754.0,4772
Toho Company,882.0,14226
China Film Co-Production Corporation,2269.0,14226
Beijing New Picture Film Co.,5945.0,14226
Edko Films,10284.0,14226
Zhang Yimou Studio,93117.0,14226
Elite Group Entertainment,93118.0,14226
Gilla Company,93119.0,14226
Les Films du Carrosse,53.0,2455
Soprofilms,472.0,2455
Films A2,875.0,2455
Goldcrest Films International,500.0,12701
Viking Films,1968.0,12701
Warner Bros.,6194.0,12701
Paragon Films Ltd.,3055.0,21519
Golden Harvest Company Ltd.,6379.0,21519
Metro-Goldwyn-Mayer (MGM),8411.0,27622
Regency Enterprises,508.0,16553
Epsilon Motion Pictures,1171.0,16553
New Regency Pictures,10104.0,16553
Pariah,11733.0,16553
Joyoung Films,84838.0,25652
Films Albatros,19161.0,45802
La Parti Productions,2675.0,12517
The Film,3921.0,12517
Backup Films,5381.0,12517
Studio Canal,5870.0,12517
Tarantula,8471.0,12517
American International Pictures (AIP),9266.0,65891
Hammer Film Productions,1314.0,24580
Miramax Films,14.0,11246
Neo Art & Logic,2811.0,11246
Dimension Films,7405.0,11246
Cold Day Ltd.,15344.0,11246
Warner Bros.,6194.0,49683
Park Place Production,27756.0,49683
Daiei Studios,881.0,52728
Orion Pictures,41.0,23957
Koktebel Film Company,7157.0,49653
Bernard Woolner Productions,77890.0,27344
Sandstorm Films,2876.0,7295
Screen Gems,3287.0,7295
20th Century Fox,25.0,78237
Instituto Nacional de Cine y Artes Audiovisuales (INCAA),6458.0,78237
Kramer & Sigman Films,21914.0,78237
K&S Films,73568.0,78237
OK Films,94757.0,78237
Chemo,94765.0,78237
Shok Films Argentina,94766.0,78237
Guacamole Films,3963.0,29952
Wanda Visión S.A.,10046.0,29952
Kramer & Sigman Films,21914.0,29952
Romikin S.A.,74895.0,29952
Sedic,4649.0,28638
Excellent Film,9222.0,28638
USA Network,16642.0,14942
David Hamilton Productions,2146.0,7509
Echo Lake Productions,2147.0,7509
Flagship International,2148.0,7509
Noble Nomad Pictures,2149.0,7509
Hallmark Entertainment,4056.0,24269
De Passe Entertainment,21508.0,24269
Goldkind Filmproduktion,21248.0,2117
Broth Film,50286.0,2117
Metro-Goldwyn-Mayer (MGM),8411.0,47250
Filmituotanto Spede Pasanen,59996.0,36768
Solar Films inc.,6339.0,29040
New Zealand Film Commission,294.0,9912
2929 Productions,846.0,9912
OLC / Rights Entertainment,12325.0,9912
Tanlay,12326.0,9912
New Zealand Film Production Fund,12327.0,9912
3 Dogs and a Pony,12328.0,9912
Park Road Post,12329.0,9912
WFI Productions Ltd.,12330.0,9912
"In-Gear Film Production Co., Ltd.",43934.0,24163
Ultra Films,828.0,1969
TF1 Films Production,3823.0,1969
Canal+,5358.0,1969
TPS Star,6586.0,1969
EuropaCorp,6896.0,1969
A.J.O.Z. Films,11473.0,1969
Central Independent Television,5238.0,31858
Revolution Films,163.0,8435
BBC Films,288.0,8435
Baby Cow Productions,1219.0,8435
EM Media,1917.0,8435
Scion Films,7419.0,8435
East Midlands Media Initiative,89041.0,8435
Columbia Pictures Corporation,441.0,34187
Les Films du Losange,223.0,12116
Trinacra Films,4765.0,11183
CCFC,6442.0,11183
Touchstone Pictures,9195.0,13275
Twentieth Century Fox Film Corporation,306.0,11565
